4.21444	13.2843	0
4.17358	13.3389	0
4.13229	13.3936	1
4.09059	13.4482	1
4.04848	13.5028	1
4.00595	13.5574	1
3.96303	13.612	1
3.9197	13.6665	1
3.87598	13.721	1
3.83187	13.7755	1
3.78737	13.8299	1
3.74249	13.8843	1
3.69724	13.9387	1
3.65161	13.9931	1
3.60561	14.0474	1
3.55924	14.1017	1
3.51252	14.156	1
3.46544	14.2103	1
3.41801	14.2645	1
3.37023	14.3187	1
3.32212	14.3728	1
3.27367	14.4269	1
3.22488	14.481	1
3.17577	14.5351	1
3.12634	14.5891	1
3.07659	14.6431	1
3.02653	14.697	1
2.97616	14.7509	1
2.9255	14.8048	1
2.87453	14.8587	1
2.82327	14.9125	1
2.77173	14.9663	1
2.7199	15.02	1
2.6678	15.0737	1
2.61543	15.1274	1
2.5628	15.181	1
2.5099	15.2346	1
2.45675	15.2882	1
2.40334	15.3417	1
2.3497	15.3952	1
2.29581	15.4486	1
2.24169	15.502	1
2.18735	15.5554	1
2.13278	15.6087	1
2.07799	15.662	1
2.023	15.7152	1
1.96779	15.7684	1
1.91239	15.8216	1
1.85679	15.8747	1
1.801	15.9278	1
1.74503	15.9808	1
1.68888	16.0338	1
1.63256	16.0867	1
1.57608	16.1396	1
1.51943	16.1925	1
1.46263	16.2453	1
1.40568	16.2981	1
1.34858	16.3508	1
1.29135	16.4035	1
1.23399	16.4561	1
1.1765	16.5087	1
1.11889	16.5612	1
1.06116	16.6137	1
1.00333	16.6661	1
0.945398	16.7185	1
0.887368	16.7709	1
0.829246	16.8232	1
0.77104	16.8754	1
0.712756	16.9276	1
0.654399	16.9798	1
0.595974	17.0319	1
0.53749	17.084	1
0.47895	17.136	1
0.420361	17.1879	1
0.361729	17.2398	1
0.303061	17.2917	1
0.244361	17.3435	1
0.185637	17.3953	1
0.126894	17.447	1
0.0681373	17.4986	1
0.009374	17.5502	1
-0.0493902	17.6018	1
-0.108149	17.6533	1
-0.166898	17.7047	1
-0.225629	17.7561	1
-0.284337	17.8075	1
-0.343016	17.8588	1
-0.40166	17.91	1
-0.460263	17.9612	1
-0.518819	18.0124	1
-0.577322	18.0634	1
-0.635766	18.1145	1
-0.694146	18.1655	1
-0.752454	18.2164	1
-0.810686	18.2673	1
-0.868834	18.3181	1
-0.926895	18.3689	1
-0.98486	18.4196	1
-1.04273	18.4703	1
-1.10048	18.5209	1
-1.15813	18.5714	1
-1.21566	18.6219	1
-1.27306	18.6724	1
-1.33034	18.7228	1
-1.38748	18.7731	1
-1.44448	18.8234	1
-1.50133	18.8737	1
-1.55802	18.9239	1
-1.61456	18.974	1
-1.67094	19.0241	1
-1.72714	19.0741	1
-1.78317	19.1241	1
-1.83901	19.174	1
-1.89467	19.2239	1
-1.95014	19.2737	1
-2.00541	19.3235	1
-2.06047	19.3732	1
-2.11532	19.4229	1
-2.16996	19.4725	1
-2.22438	19.5221	1
-2.27857	19.5716	1
-2.33253	19.621	1
-2.38626	19.6704	1
-2.43974	19.7198	1
-2.49297	19.7691	1
-2.54595	19.8184	1
-2.59867	19.8676	1
-2.65112	19.9167	1
-2.70331	19.9658	1
-2.75523	20.0149	1
-2.80686	20.0639	1
-2.85821	20.1129	1
-2.90927	20.1618	1
-2.96003	20.2106	1
-3.0105	20.2594	1
-3.06065	20.3082	1
-3.1105	20.3569	1
-3.16004	20.4056	1
-3.20925	20.4542	1
-3.25814	20.5028	1
-3.3067	20.5513	1
-3.35492	20.5998	1
-3.4028	20.6482	1
-3.45034	20.6966	1
-3.49754	20.745	1
-3.54437	20.7932	1
-3.59085	20.8415	1
-3.63697	20.8897	1
-3.68272	20.9379	1
-3.7281	20.986	1
-3.7731	21.0341	1
-3.81772	21.0821	1
-3.86195	21.1301	1
-3.9058	21.178	1
-3.94925	21.2259	1
-3.9923	21.2738	1
-4.03495	21.3216	1
-4.0772	21.3694	1
-4.11903	21.4171	1
-4.16045	21.4648	0
-4.20145	21.5125	0
-4.24203	21.5601	0
-4.28218	21.6077	0
-4.3219	21.6552	0
-4.36118	21.7027	0
-4.40003	21.7502	0
-4.43843	21.7976	0
-4.47639	21.845	0
-4.5139	21.8924	0
-4.55095	21.9397	0
-4.58755	21.987	0
-4.62369	22.0342	0
-4.65936	22.0814	0
-4.69457	22.1286	0
-4.72931	22.1757	0
-4.76357	22.2228	0
-4.79735	22.2699	0
-4.83065	22.3169	0
-4.86347	22.3639	0
-4.89581	22.4109	0
-4.92765	22.4579	0
-4.959	22.5048	0
-4.98985	22.5517	0
-5.0202	22.5985	0
-5.05005	22.6453	0
-5.0794	22.6921	0
-5.10823	22.7389	0
-5.13656	22.7856	0
-5.16437	22.8323	0
-5.19167	22.879	0
-5.21845	22.9256	0
-5.24471	22.9722	0
-5.27044	23.0188	0
-5.29565	23.0654	0
-5.32032	23.1119	0
-5.34447	23.1584	0
-5.36809	23.2049	0
-5.39117	23.2514	0
-5.41371	23.2978	0
-5.43571	23.3442	0
-5.45717	23.3906	0
-5.47808	23.4369	0
-5.49845	23.4833	0
-5.51827	23.5296	0
-5.53755	23.5759	0
-5.55627	23.6221	0
-5.57444	23.6684	0
-5.59205	23.7146	0
-5.6091	23.7608	0
-5.6256	23.807	0
-5.64154	23.8531	0
-5.65691	23.8992	0
-5.67173	23.9454	0
-5.68598	23.9915	0
-5.69966	24.0375	0
-5.71278	24.0836	0
-5.72532	24.1296	0
-5.7373	24.1756	0
-5.74871	24.2216	0
-5.75955	24.2676	0
-5.76981	24.3135	0
-5.7795	24.3595	0
-5.78862	24.4054	0
-5.79716	24.4513	0
-5.80513	24.4972	0
-5.81252	24.5431	0
-5.81933	24.5889	0
-5.82556	24.6347	0
-5.83122	24.6805	0
-5.83629	24.7263	0
-5.84079	24.7721	0
-5.8447	24.8179	0
-5.84804	24.8636	0
-5.85079	24.9094	0
-5.85297	24.9551	0
-5.85456	25.0008	0
-5.85557	25.0465	0
-5.856	25.0921	0
-5.85584	25.1378	0
-5.85511	25.1834	0
-5.85379	25.229	0
-5.8519	25.2746	0
-5.84942	25.3202	0
-5.84636	25.3658	0
-5.84272	25.4113	0
-5.8385	25.4569	0
-5.8337	25.5024	0
-5.82832	25.5479	0
-5.82236	25.5934	0
-5.81583	25.6389	0
-5.80871	25.6843	0
-5.80102	25.7298	0
-5.79275	25.7752	0
-5.78391	25.8206	0
-5.77449	25.866	0
-5.7645	25.9114	0
-5.75393	25.9568	0
-5.7428	26.0021	0
-5.73109	26.0474	0
-5.71881	26.0928	0
-5.70596	26.1381	0
-5.69255	26.1833	0
-5.67857	26.2286	0
-5.66402	26.2739	0
-5.64891	26.3191	0
-5.63324	26.3643	0
-5.61701	26.4095	0
-5.60022	26.4547	0
-5.58287	26.4998	0
-5.56497	26.545	0
-5.54651	26.5901	0
-5.5275	26.6352	0
-5.50794	26.6803	0
-5.48783	26.7254	0
-5.46717	26.7704	0
-5.44597	26.8155	0
-5.42423	26.8605	0
-5.40194	26.9055	0
-5.37912	26.9505	0
-5.35576	26.9954	0
-5.33187	27.0403	0
-5.30744	27.0852	0
-5.28248	27.1301	0
-5.257	27.175	0
-5.23099	27.2198	0
-5.20446	27.2647	0
-5.17741	27.3095	0
-5.14984	27.3542	0
-5.12176	27.399	0
-5.09316	27.4437	0
-5.06406	27.4884	0
-5.03445	27.5331	0
-5.00433	27.5778	0
-4.97372	27.6224	0
-4.94261	27.667	0
-4.911	27.7116	0
-4.8789	27.7562	0
-4.84631	27.8007	0
-4.81324	27.8452	0
-4.77968	27.8897	0
-4.74565	27.9341	0
-4.71114	27.9785	0
-4.67615	28.0229	0
-4.6407	28.0673	0
-4.60478	28.1116	0
-4.5684	28.1559	0
-4.53156	28.2002	0
-4.49427	28.2444	0
-4.45652	28.2886	0
-4.41833	28.3328	0
-4.37969	28.3769	0
-4.34062	28.421	0
-4.3011	28.4651	0
-4.26116	28.5091	0
-4.22078	28.5531	0
-4.17998	28.5971	0
-4.13876	28.6411	1
-4.09712	28.685	1
-4.05507	28.7288	1
-4.01261	28.7726	1
-3.96975	28.8164	1
-3.92648	28.8602	1
-3.88282	28.9039	1
-3.83877	28.9476	1
-3.79433	28.9912	1
-3.74951	29.0348	1
-3.70431	29.0784	1
-3.65874	29.1219	1
-3.61279	29.1654	1
-3.56648	29.2088	1
-3.51981	29.2522	1
-3.47279	29.2955	1
-3.42541	29.3388	1
-3.37769	29.3821	1
-3.32963	29.4253	1
-3.28122	29.4685	1
-3.23249	29.5116	1
-3.18343	29.5547	1
-3.13405	29.5977	1
-3.08434	29.6407	1
-3.03433	29.6837	1
-2.98401	29.7266	1
-2.93339	29.7694	1
-2.88247	29.8122	1
-2.83125	29.855	1
-2.77975	29.8977	1
-2.72797	29.9403	1
-2.67591	29.9829	1
-2.62358	30.0255	1
-2.57098	30.068	1
-2.51812	30.1104	1
-2.46501	30.1528	1
-2.41164	30.1952	1
-2.35803	30.2375	1
-2.30418	30.2797	1
-2.2501	30.3219	1
-2.19579	30.364	1
-2.14125	30.4061	1
-2.0865	30.4481	1
-2.03153	30.4901	1
-1.97636	30.532	1
-1.92098	30.5739	1
-1.86542	30.6157	1
-1.80966	30.6574	1
-1.75371	30.6991	1
-1.69759	30.7408	1
-1.64129	30.7823	1
-1.58483	30.8239	1
-1.52821	30.8653	1
-1.47143	30.9067	1
-1.4145	30.9481	1
-1.35742	30.9893	1
-1.30021	31.0306	1
-1.24287	31.0717	1
-1.18539	31.1128	1
-1.1278	31.1539	1
-1.07009	31.1949	1
-1.01228	31.2358	1
-0.954356	31.2767	1
-0.896339	31.3175	1
-0.83823	31.3582	1
-0.780035	31.3989	1
-0.721761	31.4395	1
-0.663413	31.4801	1
-0.604997	31.5206	1
-0.54652	31.561	1
-0.487987	31.6014	1
-0.429404	31.6417	1
-0.370777	31.682	1
-0.312113	31.7222	1
-0.253416	31.7623	1
-0.194694	31.8023	1
-0.135951	31.8423	1
-0.0771954	31.8823	1
-0.0184313	31.9222	1
